0
ELAPSED: 12.227121114730835
wrote to ../../heightmaps/mp_eroded_10000_heightmap1.png
         7980032 function calls (7915230 primitive calls) in 15.640 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 plistlib.py:699(_BinaryPlistWriter)
        1    0.000    0.000    0.000    0.000 requirements.py:75(Requirement)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2838(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2975(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3151(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3130(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4160(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4234(Combine)
        1    0.000    0.000    0.000    0.000 item.py:429(UItem)
        1    0.000    0.000    0.000    0.000 ui_traits.py:204(ATheme)
        1    0.000    0.000    0.000    0.000 resource_reference.py:41(ImageReference)
        1    0.000    0.000    0.000    0.000 window.py:191(WindowEventFilter)
        1    0.000    0.000    0.000    0.000 image_cache.py:24(ImageCache)
        1    0.000    0.000    0.000    0.000 i_image_cache.py:17(IImageCache)
        1    0.000    0.000    0.000    0.000 gutters.py:37(StatusGutterWidget)
        1    0.000    0.000    0.000    0.000 dataset_adapter.py:749(CompositeDataSetAttributes)
        1    0.000    0.000    0.000    0.000 dataset_adapter.py:1122(Molecule)
        6    0.000    0.000    0.000    0.000 algorithms.py:109(_make_dsfunc)
        1    0.000    0.000    0.004    0.004 tvtk_helper.py:1363(<lambda>)
        1    0.000    0.000    0.004    0.004 tvtk_helper.py:1598(<lambda>)
        1    0.000    0.000    0.004    0.004 tvtk_helper.py:1648(<lambda>)
        1    0.000    0.000    0.004    0.004 tvtk_helper.py:1672(<lambda>)
        1    0.000    0.000    0.000    0.000 common.py:157(_Camel2Enthought)
        1    0.000    0.000    0.000    0.000 ivtk.py:121(SpecialViewAction)
        1    0.000    0.000    0.005    0.005 tvtk_helper.py:1019(<lambda>)
        1    0.000    0.000    0.000    0.000 gradient_editor.py:585(FunctionControl)
        1    0.000    0.000    0.000    0.000 extract_voi.py:91(_sample_rate_changed)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 {built-in method maketrans}
        4    0.000    0.000    0.000    0.000 {method '_trait_change_notify' of 'traits.ctraits.CHasTraits' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:43(__exit__)
        1    0.000    0.000    0.000    0.000 __init__.py:28(RTLD_for_MKL)
        2    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
        1    0.000    0.000    0.000    0.000 __future__.py:80(_Feature)
        1    0.000    0.000    0.000    0.000 datetime.py:1092(tzinfo)
        1    0.000    0.000    0.000    0.000 pathlib.py:56(_Flavour)
        1    0.000    0.000    0.000    0.000 py3k.py:88(contextlib_nullcontext)
        1    0.000    0.000    0.000    0.000 parse.py:175(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 _exceptions.py:40(_UFuncBinaryResolutionError)
        1    0.000    0.000    0.000    0.000 records.py:97(format_parser)
        1    0.000    0.000    0.000    0.000 getlimits.py:291(finfo)
        1    0.000    0.000    0.000    0.000 threading.py:370(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:1203(_DummyThread)
        2    0.000    0.000    0.000    0.000 index_tricks.py:143(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:108(nd_grid)
        1    0.000    0.000    0.000    0.000 index_tricks.py:208(MGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:294(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:547(__init__)
        1    0.000    0.000    0.000    0.000 random.py:669(SystemRandom)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
        1    0.000    0.000    0.000    0.000 __init__.py:270(LogRecord)
        1    0.000    0.000    0.000    0.000 __init__.py:409(PercentStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:1140(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1134(_StderrHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1668(__init__)
        1    0.000    0.000    0.000    0.000 pprint.py:72(_safe_key)
        1    0.000    0.000    0.000    0.000 tempfile.py:457(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:86(_StrongRef)
        1    0.000    0.000    0.000    0.000 animation.py:1452(ArtistAnimation)
        1    0.000    0.000    0.000    0.000 _animation_data.py:159(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2791(_PendingSkip)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2982(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3410(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3794(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4671(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5208(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:1367(PowerNorm)
        1    0.000    0.000    0.000    0.000 colorbar.py:1636(ColorbarPatch)
        1    0.000    0.000    0.000    0.000 collections.py:1102(PolyCollection)
        1    0.000    0.000    0.000    0.000 collections.py:1296(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 ticker.py:211(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:1985(MultipleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:2041(_Edge_integer)
        1    0.000    0.000    0.000    0.000 patches.py:1347(CirclePolygon)
        1    0.000    0.000    0.000    0.000 patches.py:2001(Square)
        1    0.000    0.000    0.000    0.000 patches.py:3340(Simple)
        1    0.000    0.000    0.000    0.000 mathtext.py:932(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:1618(Hlist)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1361(TreeBuilder)
        1    0.000    0.000    0.000    0.000 backend_tools.py:404(ToolQuitAll)
        1    0.000    0.000    0.000    0.000 backend_tools.py:414(_ToolEnableAllNavigation)
        1    0.000    0.000    0.000    0.000 backend_tools.py:712(ToolForward)
        1    0.000    0.000    0.000    0.000 backend_tools.py:728(SaveFigureBase)
        1    0.000    0.000    0.000    0.000 widgets.py:2298(EllipseSelector)
        1    0.000    0.000    0.000    0.000 python.py:603(PythonConsoleLexer)
        1    0.000    0.000    0.000    0.000 code.py:162(InteractiveConsole)
        1    0.000    0.000    0.000    0.000 mdi_window_menu.py:153(MDIWindowMenu)
        1    0.000    0.000    0.000    0.000 GimpPaletteFile.py:22(GimpPaletteFile)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:19(PaletteFile)
        2    0.000    0.000    0.000    0.000 calendar.py:74(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:154(__init__)
        1    0.000    0.000    0.000    0.000 win.py:259(tzwinlocal)
        1    0.000    0.000    0.000    0.000 wintypes.py:97(RECT)
        1    0.000    0.000    0.000    0.000 dates.py:947(rrulewrapper)
        1    0.000    0.000    0.000    0.000 rrule.py:65(weekday)
        1    0.000    0.000    0.000    0.000 rrule.py:1313(_genitem)
        1    0.000    0.000    0.000    0.000 legend.py:50(DraggableLegend)
        1    0.000    0.000    0.000    0.000 streamplot.py:365(StreamMask)
        1    0.000    0.000    0.000    0.000 scale.py:246(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 polar.py:202(_AxisWrapper)
        1    0.000    0.000    0.000    0.000 polar.py:515(RadialTick)
        1    0.000    0.000    0.000    0.000 art3d.py:324(PathPatch3D)
        1    0.000    0.000    0.000    0.000 art3d.py:441(Path3DCollection)
        1    0.000    0.000    0.000    0.000 deprecation.py:27(_DeprecationHelperStr)
        1    0.000    0.000    0.000    0.000 _pep440.py:140(__lt__)
        6    0.000    0.000    0.000    0.000 _pep440.py:392(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 __init__.py:103(_FFTModule)
        1    0.000    0.000    0.000    0.000 _backend.py:318(Dispatchable)
        1    0.000    0.000    0.000    0.000 typing.py:486(TypeVar)
        3    0.000    0.000    0.000    0.000 typing.py:772(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:1091(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1295(SupportsComplex)
        1    0.000    0.000    0.000    0.000 typing.py:1592(io)
        1    0.000    0.000    0.000    0.000 typing.py:1607(re)
        1    0.000    0.000    0.000    0.000 <decorator-gen-0>:1(<module>)
        1    0.000    0.000    0.000    0.000 etsconfig.py:163(_get_application_home)
        1    0.000    0.000    0.000    0.000 trait_dict_object.py:19(TraitDictEvent)
        1    0.000    0.000    0.000    0.000 trait_set_object.py:21(TraitSetEvent)
        1    0.000    0.000    0.000    0.000 trait_types.py:239(BaseFloat)
        1    0.000    0.000    0.000    0.000 trait_types.py:926(Method)
        1    0.000    0.000    0.000    0.000 trait_types.py:2333(ValidatedTuple)
        1    0.000    0.000    0.000    0.000 trait_types.py:3435(Supports)
        1    0.000    0.000    0.000    0.000 _observe.py:12(<module>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:12(<module>)
        1    0.000    0.000    0.000    0.000 _trait_change_event.py:12(<module>)
        1    0.000    0.000    0.000    0.000 _metadata_filter.py:14(<module>)
        1    0.000    0.000    0.001    0.001 _generated_parser.py:216(deserialize)
        1    0.000    0.000    0.000    0.000 _generated_parser.py:767(Terminal)
        1    0.000    0.000    0.000    0.000 _generated_parser.py:846(Pattern)
        1    0.000    0.000    0.000    0.000 _generated_parser.py:878(PatternStr)
        2    0.000    0.000    0.000    0.000 _generated_parser.py:1603(__init__)
        1    0.000    0.000    0.000    0.000 trait_numeric.py:364(ArrayOrNone)
        1    0.000    0.000    0.000    0.000 zipfile.py:753(_Tellable)
        1    0.000    0.000    0.000    0.000 plistlib.py:351(_DumbXMLWriter)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:495(AddressList)
        2    0.000    0.000    0.000    0.000 imp.py:108(<listcomp>)
        1    0.000    0.000    0.000    0.000 imp.py:133(_HackedGetData)
        1    0.000    0.000    0.000    0.000 pyparsing.py:718(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:704(asList)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2606(Word)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3064(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3104(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3591(Each)
        1    0.000    0.000    0.001    0.001 pyparsing.py:4904(makeHTMLTags)
        1    0.000    0.000    0.000    0.000 sysconfig.py:100(_safe_realpath)
        1    0.000    0.000    0.000    0.000 sysconfig.py:138(is_python_build)
        1    0.000    0.000    0.000    0.000 event_tracer.py:46(ChangeMessageRecord)
        1    0.000    0.000    0.000    0.000 event_tracer.py:162(MultiThreadRecordContainer)
        1    0.000    0.000    0.000    0.000 event_tracer.py:281(MultiThreadChangeEventRecorder)
        1    0.000    0.000    0.000    0.000 undo.py:42(AbstractUndoItem)
        1    0.000    0.000    0.000    0.000 item.py:477(UReadonly)
        1    0.000    0.000    0.000    0.000 shelve.py:175(BsdDbShelf)
        1    0.000    0.000    0.000    0.000 i_gui.py:162(MGUI)
        1    0.000    0.000    0.000    0.000 i_widget.py:93(MWidget)
        1    0.000    0.000    0.000    0.000 gui_application_action.py:79(ExitAction)
        1    0.000    0.000    0.000    0.000 tool_bar_manager.py:160(_ToolBar)
        1    0.000    0.000    0.000    0.000 i_application_window.py:112(MApplicationWindow)
        1    0.000    0.000    0.000    0.000 filter.py:17(Filter)
        1    0.000    0.000    0.000    0.000 i_splash_screen.py:61(MSplashScreen)
        1    0.000    0.000    0.000    0.000 replace_widget.py:19(ReplaceWidget)
        1    0.000    0.000    0.000    0.000 tuple_editor.py:83(SimpleEditor)
        1    0.000    0.000    0.000    0.000 value_tree.py:289(DictNode)
        1    0.000    0.000    0.000    0.000 value_tree.py:398(TraitsNode)
        1    0.000    0.000    0.000    0.000 do_later.py:17(DoLaterTimer)
        3    0.000    0.000    0.000    0.000 dataset_adapter.py:164(_metaclass)
        1    0.000    0.000    0.000    0.000 dataset_adapter.py:387(VTKNoneArray)
        1    0.000    0.000    0.000    0.000 dataset_adapter.py:1027(PointSet)
        1    0.000    0.000    0.000    0.000 tvtk_helper.py:74(<lambda>)
        1    0.000    0.000    0.004    0.004 tvtk_helper.py:1364(<lambda>)
        1    0.000    0.000    0.004    0.004 tvtk_helper.py:1412(<lambda>)
        1    0.000    0.000    0.004    0.004 tvtk_helper.py:1699(<lambda>)
        1    0.000    0.000    0.004    0.004 tvtk_helper.py:1720(<lambda>)
        1    0.000    0.000    0.000    0.000 light_manager.py:273(CloseHandler)
        1    0.000    0.000    0.000    0.000 vtkAlgorithm.py:140(InternalAlgorithm)
        1    0.000    0.000    0.000    0.000 array_handler.py:110(__init__)
        1    0.000    0.000    0.000    0.000 camel_case.py:23(CamelCaseToPython)
        1    0.000    0.000    0.000    0.000 ivtk.py:59(ExitAction)
        1    0.000    0.000    0.000    0.000 ivtk.py:74(SaveImageAction)
        1    0.000    0.000    0.000    0.000 null_engine.py:41(DummyViewer)
        1    0.000    0.000    0.000    0.000 browser.py:120(SimpleTreeGenerator)
        1    0.000    0.000    0.000    0.000 tvtk_helper.py:313(<lambda>)
        1    0.000    0.000    0.000    0.000 gradient_editor.py:702(AbstractGradientEditor)
        1    0.000    0.000    0.000    0.000 gradient_editor.py:719(GradientEditorWidget)
        1    0.000    0.000    0.000    0.000 trait_defs.py:255(ArrayOrNone)
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:387(PyDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:427(LibraryLoader)
        2    0.000    0.000    0.000    0.000 multiarray.py:1043(copyto)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:35(TypeNADict)
        1    0.000    0.000    0.000    0.000 ast.py:30(parse)
        1    0.000    0.000    0.000    0.000 subprocess.py:398(CompletedProcess)
        1    0.000    0.000    0.000    0.000 threading.py:1154(Timer)
        1    0.000    0.000    0.000    0.000 tokenize.py:108(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:109(maybe)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:45(PytestTester)
        1    0.000    0.000    0.000    0.000 npyio.py:51(BagObj)
        3    0.000    0.000    0.000    0.000 core.py:868(__init__)
        2    0.000    0.000    0.000    0.000 core.py:884(__init__)
        1    0.000    0.000    0.000    0.000 core.py:904(_MaskedUnaryOperation)
